loja_id,loja,produto_id,produto,marca,categoria,grupo,quantidade_minima,quantidade
3,AUTORIZADA ATACADO,45b0e029-f5d0-4326-99be-eb95eb89ff08,FERRAMENTA PLATAFORMA DE AQUECIMENTO IX5 MAX MECHANIC,MECHANIC,"","",0,1
3,AUTORIZADA ATACADO,a386949a-1bb4-4a2f-80ab-66a357a43c8a,FERRAMENTA PONTA FERRO DE SOLDA 936-J (CURVA),WYLIE,"","",0,1
3,AUTORIZADA ATACADO,c9d8ffad-5d5f-46b5-8d9d-ca2af432e6b2,FERRAMENTA PONTA FERRO DE SOLDA 936-K (FACA),WYLIE,"","",0,3
3,AUTORIZADA ATACADO,a07b6bf7-b9bd-45fd-ac64-1d6f111ac119,FERRAMENTA PONTA FERRO DE SOLDA C115-I RETA,"","","",0,1
3,AUTORIZADA ATACADO,7570f025-1644-4495-8c17-7d5f4f5621e7,FERRAMENTA PONTA FERRO DE SOLDA C115-IS CURVA,"","","",0,6
3,AUTORIZADA ATACADO,faf9dfe3-c6e7-4eb1-bb1b-7ca5d11dfd90,FERRAMENTA PONTA FERRO DE SOLDA C210-IS CURVA BLACK KING KONG,"","","",0,2
3,AUTORIZADA ATACADO,634f83b4-eb85-4d6c-b80d-902a2429eb47,FERRAMENTA PONTA FERRO DE SOLDA C245-IS CURVA,"","","",0,1
3,AUTORIZADA ATACADO,6abcc0c1-3c44-42f5-bec3-8d131c5a97ab,FERRAMENTA PONTA FERRO DE SOLDA JBC C210-I RETA,"","","",0,11
3,AUTORIZADA ATACADO,b75988a4-bebd-46ff-97db-45d3e40e319b,FERRAMENTA PONTA FERRO DE SOLDA JBC C210-IS CURVA,"","","",0,9
3,AUTORIZADA ATACADO,9129c067-fbb9-4bb5-8120-6060abe9e1f6,FERRAMENTA PONTA FERRO DE SOLDA JBC C210-K FACA,"","","",0,8
3,AUTORIZADA ATACADO,fb1c223c-d7c4-4504-87db-3e459f43ada1,FERRAMENTA PONTA FERRO DE SOLDA T12-KU (FACA),"","","",0,1
3,AUTORIZADA ATACADO,01c81285-9d08-4452-8a70-cc3961544dd5,FERRAMENTA PULSEIRA ANTIESTATICA METAL,"","","",0,3
3,AUTORIZADA ATACADO,c338bf1c-5c40-4c8f-9320-42c687b53882,FERRAMENTA REATIVADOR DE BATERIA IPHONE E ANDROID IFIX FX09,WYLIE,"","",0,2
3,AUTORIZADA ATACADO,a7800a76-ebeb-41cf-9a57-d1e5d42261e4,FERRAMENTA RETIFICA IR16 MECHANIC,"","","",0,1
3,AUTORIZADA ATACADO,df7fd909-0aa8-487a-9ee3-479c493270cf,FERRAMENTA SOLDA PASTA MECHANIC GW50 217°C 50G,"","","",0,3
3,AUTORIZADA ATACADO,2f7e875f-71ce-469b-9ff8-db916df8804d,FERRAMENTA SOLDA PASTA WYLIE WL-200 158ºC 50G,"","","",0,3
3,AUTORIZADA ATACADO,cce2cb47-d981-4547-95e1-7fd99efe11d9,FERRAMENTA SOLDA PASTA WYLIE WL-200 183ºC 50G,"","","",0,1
